ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Gallery,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _custom_type,Meta: _material,Meta: _color,Meta: _size,Meta: _style
148,simple,pre-owned-2019-uk-cricket-world-cup-10p-proof-gold-coin,Pre-Owned 2019 UK Cricket World Cup 10p Proof Gold Coin,1,0,visible,"This Pre-Owned 2019 UK Cricket World Cup 10p Proof Gold Coin was struck to commemorate England's victory at the Cricket World Cup Final and was limited to a mintage of only 256.The reverse of the coin features a cricket player with a large letter 'C'.The obverse of the coin bears a portrait of Queen Elizabeth II with the coin's year date and monetary denomination above.Weighs 12.65g and is struck in 916.7 (22ct) gold.Manufactured by The Royal Mint.Struck to a proof finish.VAT free and Capital Gains Tax exempt.Diameter: 24.50mm.Supplied in original presentation box with certificate of authenticity.Limited mintage of 256.Other InformationThe 2019 Cricket World Cup Final was played at Lord's in London, England and was contested by New Zealand, and the host nation, England. The match is often considered to be one of the greatest and most dramatic in the history of the sport.","Code

auco24622                


Metal


                            Gold
                        



Product Type

Coin                


Weight

12.65                


Country

United Kingdom                


Manufacturer

The Royal Mint                            




Year

2019                


Mintage

256                


Fine Content

11.60                


Condition

Used                


Fineness

916.7                


Finish

Proof                


Face Value

£0.10                


Diameter

24.50mm",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco24622/png-auco24622_1/preowned-2019-uk-cricket-world-cup-10p-proof-gold-coin.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco24622/png-auco24622_1/preowned-2019-uk-cricket-world-cup-10p-proof-gold-coin.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
149,simple,pre-owned-2017-uk-proof-half-sovereign-gold-coin,Pre-Owned 2017 UK Proof Half Sovereign Gold Coin,1,0,visible,"The Pre-Owned 2017 UK Half Gold Proof Sovereign features Benedetto Pistrucci's George & the Dragon design with a belt border design as featured on the original modern sovereigns. This design was created to mark the 200th anniversary of the modern sovereign.The coin's obverse bears the fifth portrait of Queen Elizabeth II, designed by artist Jody Clark.Each coin weighs 3.99g and is 916.7 22ct Gold.Minted by The Royal Mint in the UK.Struck to a proof finish.VAT-free and Capital Gains Tax exempt.Dimensions: Diameter: 19.30mm Thickness: 1.00mm.Comes boxed with a Certificate of Authenticity. Other Information The Royal Mint has issued Full Gold Sovereigns since 1817.  The coin in the photograph is the type of coin you will receive, not the exact item.","Code

auco13507                


Metal


                            Gold
                        



Product Type

Coin                


Weight

3.99                


Country

United Kingdom                


Manufacturer

The Royal Mint                            




Year

2017                


Fine Content

3.66                


Condition

Used                


Fineness

916.7                


Finish

Proof                


Diameter

19.30mm                


Thickness

0.99mm",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco13507/png-auco13507_1/preowned-2017-uk-proof-half-sovereign-gold-coin.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco13507/png-auco13507_1/preowned-2017-uk-proof-half-sovereign-gold-coin.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
150,simple,pre-owned-2006-uk-proof-half-sovereign-gold-coin,Pre-Owned 2006 UK Proof Half Sovereign Gold Coin,1,0,visible,"The reverse of this Pre-Owned 2006 Gold Proof Half Sovereign Coin features Benedetto Pistrucci's St George and the Dragon design.The obverse side of the coin bears an elegant portrait of Queen Elizabeth II.Weighs 3.99g and is struck in 916.7 (22ct) gold.Fine Content: 3.66g.VAT free and Capital Gains Tax exempt.Struck to a proof finish.Supplied in box with certificate of authenticity.Other Information:The photographs show the type of coin you will receive, not the exact item.","Code

auco8539                


Metal


                            Gold
                        



Product Type

Coin                


Weight

3.99                


Country

United Kingdom                


Manufacturer

The Royal Mint                            




Year

2006                


Fine Content

3.66                


Condition

Used                


Fineness

916.7                


Finish

Proof                


Face Value

£0.50                


Diameter

19.30mm",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco8539/png-8539_1/preowned-2006-uk-proof-half-sovereign-gold-coin.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco8539/png-8539_1/preowned-2006-uk-proof-half-sovereign-gold-coin.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
151,simple,pre-owned-2002-uk-proof-half-sovereign-gold-coin,Pre-Owned 2002 UK Proof Half Sovereign Gold Coin,1,0,visible,"The reverse of this Pre-Owned 2002 Proof Half Sovereign Gold Coin features the crowned shield of the Royal Arms to celebrate Queen Elizabeth II's Golden Jubilee.The obverse bears an elegant portrait of Queen Elizabeth II.Each coin weighs 3.99g and is 916.7 Gold.Fine Content: 3.66g.Manufactured by The Royal Mint.Each coin is VAT Free and Capital Gains Tax Exempt.Proof finish.Supplied in presentation box with Certificate of Authenticity.Other Information:The photographs show the type of coin you will receive, not the exact item.","Code

auco2303                


Metal


                            Gold
                        



Product Type

Coin                


Weight

3.99                


Country

United Kingdom                


Manufacturer

The Royal Mint                            




Year

2002                


Fine Content

3.66                


Condition

Used                


Fineness

916.7                


Finish

Proof",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco2303/png-2303_1/preowned-2002-uk-proof-half-sovereign-gold-coin.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco2303/png-2303_1/preowned-2002-uk-proof-half-sovereign-gold-coin.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
152,simple,"pre-owned-2017-uk-full,-half,-quarter-sovereign-gold-proof-3-coin-set-vat-free","Pre-Owned 2017 UK Full, Half, and Quarter Sovereign Proof Gold 3-Coin Set",1,0,visible,"This Pre-Owned 2017 UK Sovereign Gold Proof 3-Coin Set contains a Full Sovereign, Half Sovereign, and Quarter Sovereign coin.The 2017 sovereign coins feature Benedetto Pistrucci's famous St George and the Dragon design, as featured on the first sovereign struck in 1817. The 2017 coin features a new border design surrounding the Pistrucci design to celebrate the 200th anniversary of the modern sovereign.Each obverse bears the Jody Clark portrait of Queen Elizabeth II.Total coin weight of this set: 13.96 grams.Struck in 916.7 (22ct) gold.Manufactured by The Royal Mint.Struck to a proof finish.VAT free and CGT exempt.Supplied in original presentation box with certificate of authenticity.Other InformationThis set is a limited edition of just 1,000 issues.  The gold sovereign is one of Britain's most famous coins, the first of which was minted in 1489 by King Henry VII. The modern Sovereign featuring Benedetto Pistrucci's 'St George & the Dragon' reverse design was first struck in 1817 and celebrates its 200th anniversary in 2017. Due to its long history, the UK Sovereign coin is considered by many as the flagship coin of the Royal Mint.","Code

auco20072                


Metal


                            Gold
                        



Product Type

Coin                


Weight

13.96                


Country

United Kingdom                


Manufacturer

The Royal Mint                            




Year

2017                


Mintage

1000                


Fine Content

12.79                


Condition

Used                


Fineness

916.7                


Finish

Proof",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco20072/png-20072_1/preowned-2017-uk-full-half--quarter-sovereign-gold-proof-3coin-set.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco20072/png-20072_1/preowned-2017-uk-full-half--quarter-sovereign-gold-proof-3coin-set.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
153,simple,pre-owned-2016-uk-proof-full-sovereign-gold-coin,Pre-Owned 2016 UK Full Sovereign Proof Gold Coin,1,0,visible,"The 2016 UK Proof Sovereign Gold Coin features the famous Benedetto Pistrucci 'St George and the Dragon' design on the reverse.The obverse bears a celebratory effigy of Queen Elizabeth II, by James Butler MBE RA, to mark the year Queen Elizabeth II became the UKs longest reigning monarch.Weighs 7.98g and is struck in 916.7 (22ct) gold.Manufactured by The Royal Mint in Llantrisant, South Wales.Struck to a proof finish.VAT free and Capital Gains Tax exempt.Diameter: 22.05mm.Supplied in a display box with a certificate of authenticity.Other InformationThis coin is a limited edition presentation of just 7,500 issues.The photographs show the type of coin you will receive, not the exact item.","Code

auco13506                


Metal


                            Gold
                        



Product Type

Coin                


Weight

7.98                


Country

United Kingdom                


Manufacturer

The Royal Mint                            




Year

2016                


Mintage

7500                


Fine Content

7.32                


Condition

Used                


Fineness

916.7                


Finish

Proof                


Face Value

$1                


Diameter

22.05mm                


Thickness

1.52mm",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco13506/png-13506_1/preowned-2016-uk-proof-full-sovereign-gold-coin.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco13506/png-13506_1/preowned-2016-uk-proof-full-sovereign-gold-coin.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
154,simple,pre-owned-1988-uk-full-sovereign-proof-gold-coin,Pre-Owned 1988 UK Full Sovereign Proof Gold Coin,1,0,visible,"The Pre-Owned 1988 UK Full Sovereign Proof Gold Coin features Benedetto Pistrucci's design depicting George & the Dragon on the reverse, the year-date of the coin also features. The obverse depicts the third portrait of Her Majesty Queen Elizabeth II.Each coin weighs 7.98g and is struck in 22ct gold, equaling 7.32g of Fine Gold Content.Minted by The Royal Mint, UK.VAT Free and Capital Gains Tax exempt.Proof Finish.Dimensions: Diameter: 22.05mm Thickness: 1.52mm.Coin is supplied with a display box and certificate.Other InformationModern British sovereigns have been struck both at the Royal Mint and at branch mints since 1817. The first mint outside of the UK to strike sovereigns was Sydney. The Melbourne Mint followed in 1872, then the Perth Mint in 1899, the Canadian Mint in 1908, the Bombay mint in in 1918, and the South African Mint in 1923.The gold sovereign is one of Britain’s most famous coins, the first of which was minted in 1489 by King Henry VII, due to its long history it is considered by many as the flagship coin of the Royal Mint.This photograph shows the type of coin you will receive, not the exact item.","Code

auco20683                


Metal


                            Gold
                        



Product Type

Coin                


Weight

7.98                


Country

United Kingdom                


Manufacturer

The Royal Mint                            




Year

1988                


Fine Content

7.32                


Condition

Used                


Fineness

916.7                


Finish

Proof                


Diameter

22.05mm                


Thickness

1.52mm",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco20683/png-20683_1/preowned-1988-uk-full-sovereign-proof-gold-coin.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco20683/png-20683_1/preowned-1988-uk-full-sovereign-proof-gold-coin.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
155,simple,pre-owned-1980-uk-full-sovereign-proof-gold-coin,Pre-Owned 1980 UK Full Sovereign Proof Gold Coin,1,0,visible,"The Pre-Owned 1980 UK Full Sovereign Proof Gold Coin features Benedetto Pistrucci's design depicting George & the Dragon on the reverse, the year of the coin also features. The obverse depicts the second portrait of Her Majesty Queen Elizabeth II.Each coin weighs 7.98g and is struck in 22ct gold, equalling 7.32g of Fine Gold Content.Minted by The Royal Mint, UK.VAT free and Capital Gains Tax exempt.Struck to a Proof Finish.Dimensions: Diameter: 22.05mm Thickness: 1.52mm.Coin is supplied in capsule.Supplied in a display box with a certificate of authenticity.Other Information The gold sovereign is one of Britain’s most famous coins, the first of which was minted in 1489 by King Henry VII, due to its long history it is considered by many as the flagship coin of the Royal Mint.British sovereigns have been struck both at the Royal Mint and at branch mints since 1817.The first mint outside of the UK to strike sovereigns was Sydney. The Melbourne Mint followed in 1872, then the Perth Mint in 1899 the Canadian Mint in 1908 the Bombay mint in in 1918, and the South African Mint in 1923.","Code

auco19160                


Metal


                            Gold
                        



Product Type

Coin                


Weight

7.98                


Country

United Kingdom                


Manufacturer

The Royal Mint                            




Year

1980                


Mintage

10000                


Fine Content

7.32                


Condition

Used                


Fineness

916.7                


Finish

Proof                


Face Value

£1                


Diameter

22.05mm                


Thickness

1.52mm",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco19160/png-19160/preowned-1980-uk-full-sovereign-proof-gold-coin.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco19160/png-19160/preowned-1980-uk-full-sovereign-proof-gold-coin.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
156,simple,pre-owned-2015-uk-fifth-portrait-proof-first-edition-full-sovereign-gold-coin,Pre-Owned 2015 UK Fifth Portrait Proof First Edition Full Sovereign Gold Coin,1,0,visible,"This Pre-owned Royal Mint 2015 Fifth Portrait- First Edition Gold Proof Sovereign features the iconic St George and the Dragon, alongside the year-date.The obverse bears the portrait of Her Majesty Queen Elizabeth II.Each coin weighs 7.98g and is struck in .916 (22ct) Gold.Minted by the Royal Mint.VAT free and CGT exempt.Limited mintage of 8,800.Dimensions: Diameter: 22.05mm.Comes complete with Certificate of Authenticity and original Royal Mint presentation box.Other Information:The changing of a coinage portrait is an historic occasion making 2015 a vintage year for the coins of the United Kingdom.This coin was designed by Jody Clark, who was born in the Lake District in England. His design was selected when Clark was just 33 years old, making him the youngest sovereign designer to have captured the definitive coinage portrait of Queen Elizabeth II.The photographs show the type of coin you will receive, not the exact item.","Code

auco11455                


Metal


                            Gold
                        



Product Type

Coin                


Weight

7.98                


Country

United Kingdom                


Manufacturer

The Royal Mint                            




Year

2015                


Mintage

8800                


Fine Content

7.32                


Condition

Used                


Fineness

916.7                


Finish

Proof                


Face Value

£1                


Diameter

22.05mm",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco11455/png-11445_1/preowned-2015-uk-fifth-portrait-proof-first-edition-full-sovereign-gold-coin.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco11455/png-11445_1/preowned-2015-uk-fifth-portrait-proof-first-edition-full-sovereign-gold-coin.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
157,simple,pre-owned-2015-uk-fourth-portrait-proof-full-sovereign-gold-coin,Pre-Owned 2015 UK 'Fourth Portrait' Proof Full Sovereign Gold Coin,1,0,visible,"The Pre-Owned 2015 UK Full Sovereign Proof Gold Coin features Benedetto Pistrucci's famous St George & the Dragon design.The obverse of the coin bears the fourth portrait of Queen Elizabeth II, designed by artist Ian Rank-Broadley.Each coin weighs 7.98g and is struck in 22ct gold, equalling 7.32g of Fine Gold Content.Minted by The Royal Mint in Llantrisant, South Wales.Fifth portrait of Queen Elizabeth II.VAT Free and Capital Gains Tax Exempt.Proof finish.Dimensions: Diameter: 22.05mm Thickness:1.52mm.Supplied in a presentation box with a certificate.Other InformationThe coin in this limited edition presentation was limited to a release of only 7,500.The gold sovereign is one of Britain's most famous coins, the first of which was minted in 1489 by King Henry VII. The modern Sovereign featuring Benedetto Pistrucci's 'St George & the Dragon' reverse design was first struck in 1817. Due to its long history, the UK Sovereign coin is considered by many as the flagship coin of the Royal Mint.The photographs show the type of coin you will receive, not the exact item.","Code

auco18826                


Metal


                            Gold
                        



Product Type

Coin                


Weight

7.98                


Country

United Kingdom                


Manufacturer

The Royal Mint                            




Year

2015                


Mintage

7500                


Fine Content

7.32                


Condition

Used                


Fineness

916.7                


Finish

Proof                


Face Value

£1.00                


Diameter

22.05mm                


Thickness

1.52mm",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco18826/png-18826_1/preowned-2015-uk-fourth-portrait-proof-full-sovereign-gold-coin.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco18826/png-18826_1/preowned-2015-uk-fourth-portrait-proof-full-sovereign-gold-coin.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
158,simple,pre-owned-2015-south-african-krugerrand-winston-churchill-privy-proof-gold-5-coin-set,Pre-Owned 2015 South African Krugerrand Winston Churchill Privy Proof Gold 5-Coin Set,1,0,visible,"This Pre-Owned 2015 South African Krugerrand Winston Churchill Privy Proof Gold 5-Coin Set was issue to commemorate the life and legacy of Sir Winston Churchill, 50 years after his death. Only 100 of these sets were issued by the South African Mint.The set contains a 1oz, 1/2oz, 1/4oz, and a 1/10oz gold Krugerrand coin, each featuring a special 'Winston Churchill 50 Years' mint mark, above the iconic springbok antelope design.The obverse of each coin bears the portrait of Paul Kruger, president of the old South African Republic.The sterling silver medallion included in the set depicts Churchill as a young man, paying tribute to his role in the second South African War.Total gold coin weight: 62.74g of 916.7 (22ct) gold.Total silver coin weight: 33.626g of 925.0 sterling silver.Manufactured by South African Mint.Struck to a proof finish.VAT free.Supplied in original wooden presentation box with certificate.Limited edition of 100 sets.Other InformationWell known in the UK for his time as Prime Minister, Winston Churchill had previously served as a soldier in India and Sudan. During the Second Boer War, whilst working as a war correspondent, he was captured and interned in a POW camp in Pretoria. Churchill later rejoined the army as a lieutenant in the South African Light Horse regiment in 1900, taking part in the Siege of Ladysmith, fighting against his former captors.","Code

auco24589                


Metal


                            Gold
                        



Product Type

Coin                


Weight

57.51                


Country

South Africa                


Manufacturer

South African Mint                            




Year

2015                


Mintage

100                


Fine Content

62.74                


Condition

Used                


Fineness

916.7                


Finish

Proof",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco24589/png-auco24589_1/preowned-2015-south-african-krugerrand-winston-churchill-privy-proof-gold-5coin-set.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco24589/png-auco24589_1/preowned-2015-south-african-krugerrand-winston-churchill-privy-proof-gold-5coin-set.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
159,simple,pre-owned-2015-niue-mahogany-glider-1oz-proof-gold-coin,Pre-Owned 2015 Niue Mahogany Glider 1oz Proof Gold Coin,1,0,visible,"This Pre-Owned 2015 Niue Mahogany Glider 1oz Proof Gold Coin is part of the 'Extinct Endangered' series of coins and was limited to a mintage of only 150.The reverse of the coin features a coloured design showing a mahogany glider perched on a tree branch.The obverse of the coin bears the Raphael Maklouf portrait of Queen Elizabeth II and the 2015 year-date.The coin weighs 31.10g and is 999.9 fine gold.Manufactured by New Zealand Mint.Proof finish coin.Diameter: 38.61mm.Supplied in original presentation box with certificate of authenticity.Other Information:Limited mintage of only 150 coins.The photographs show the type of coin you will receive, not the exact item.","Code

auco22881                


Metal


                            Gold
                        



Product Type

Coin                


Weight

31.10                


Country

Niue                


Year

2015                


Fine Content

31.10                


Condition

Used                


Fineness

999.9                


Finish

Proof                


Diameter

38.61mm",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco22881/png-auco22881_1/preowned-2015-niue-mahogany-glider-1oz-proof-gold-coin.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco22881/png-auco22881_1/preowned-2015-niue-mahogany-glider-1oz-proof-gold-coin.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
160,simple,pre-owned-2011-uk-prince-philip-duke-of-edinburgh-£5-gold-proof-coin,Pre-Owned 2011 UK Prince Philip Duke of Edinburgh £5 Gold Proof Coin,1,0,visible,"This Pre-Owned 2011 UK Prince Philip Duke of Edinburgh £5 Gold Proof Coin was struck to celebrate the 90th birthday of Prince Philip. The coin features a beautifully detailed portrait of Prince Philip, with the year-date and monetary denomination above.The obverse of the coin bears a portrait of Her Majesty Queen Elizabeth II.Each coin weighs 39.94g and is struck in 916.7 Gold.Manufactured by the Royal Mint.VAT Free and Capital gains Tax exempt.Proof finish.Diameter: 38.61mm.Supplied in original Royal Mint presentation box with certificate of authenticity.Other InformationThese coins were limited to a mintage of only 1,200.Photographs show the type of coin you will receive, not the exact item.","Code

auco20576                


Metal


                            Gold
                        



Product Type

Coin                


Weight

39.94                


Country

United Kingdom                


Manufacturer

The Royal Mint                            




Year

2011                


Mintage

1200                


Fine Content

36.61                


Condition

Used                


Fineness

916.7                


Finish

Proof                


Face Value

£5                


Diameter

38.61mm",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco20576/png-20576_1/preowned-2011-uk-prince-philip-duke-of-edinburgh-5-gold-proof-coin.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco20576/png-20576_1/preowned-2011-uk-prince-philip-duke-of-edinburgh-5-gold-proof-coin.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
161,simple,pre-owned-2010-restoration-of-the-monarchy-£5-gold-proof-coin,Pre-Owned 2010 'Restoration of the Monarchy' £5 Proof Gold Coin,1,0,visible,"This Pre-Owned 2010 £5 Gold Proof Coin was issued to commemorate the 350th anniversary of the Restoration of the Monarchy. The reverse of the coin depicts a crown with a floral design beneath it.The obverse of the coin bears the portrait of Queen Elizabeth II by Ian Rank-Broadley.The coin weighs 39.94g and is struck in 916.7(22ct) gold.Manufactured by The Royal Mint, UK.Struck to a proof finish.VAT free and Capital Gains Tax exempt.Diameter: 38.61mm.Other InformationThis coin comes complete in a protective capsule, in the original Royal Mint box and outer box, with the Certificate of Authenticity.These coins were limited to a mintage of only 1,200.","Code

auco7641                


Metal


                            Gold
                        



Product Type

Coin                


Weight

39.94                


Country

United Kingdom                


Manufacturer

The Royal Mint                            




Year

2010                


Mintage

1200                


Fine Content

36.61                


Condition

Used                


Fineness

916.7                


Finish

Proof                


Face Value

£5                


Diameter

38.61mm",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco7641/png-auco7641_1/preowned-2010-restoration-of-the-monarchy-5-gold-proof-coin.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco7641/png-auco7641_1/preowned-2010-restoration-of-the-monarchy-5-gold-proof-coin.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
162,simple,pre-owned-1980-uk-half-sovereign-proof-gold-coin,Pre-Owned 1980 UK Half Sovereign Proof Gold Coin,1,0,visible,"The Pre-Owned 1980 UK Half Sovereign Proof Gold Coin features Benedetto Pistrucci's design depicting George & the Dragon on the reverse, the year of the coin also features.The obverse depicts Her Majesty Queen Elizabeth II.Each coin weighs 3.99g and is 916.7 22ct Gold.Fine Content: 3.66g.Minted by The Royal Mint in the UK.Struck to Proof finish.VAT free and Capital Gains Tax exempt.Presented in the original box with certificate of authenticity. Other Information The photographs show the type of coin you will receive, not the exact item.","Code

auco2207                


Metal


                            Gold
                        



Product Type

Coin                


Weight

3.99                


Country

United Kingdom                


Manufacturer

The Royal Mint                            




Year

1980                


Fine Content

3.66                


Condition

Used                


Fineness

916.7                


Finish

Proof",,,taxable,,1,instock,,,,,,,,,,,,Gold Coins,,,https://images.atkinsonsbullion.com/products/130/130/0/v2/auco2207/png-2207_1/preowned-1980-uk-half-sovereign-proof-gold-coin.png,"https://images.atkinsonsbullion.com/products/252/252/0/v2/auco2207/png-2207_1/preowned-1980-uk-half-sovereign-proof-gold-coin.png,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E,data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 252 252'%3E%3C/svg%3E",,,,,,,,,,,,,,
